842	89
808	93
749	90
791	89
767	89
839	102
791	96
822	89
787	88
771	96
732	89
768	93
751	89
826	87
773	89
827	93
863	91
783	93
806	95
814	92
766	93
787	94
801	91
819	94
897	99
813	89
867	100
863	87
773	91
815	90
773	89
768	96
764	91
798	89
760	87
811	96
780	91
813	89
782	90
794	89
763	93
800	89
807	90
824	92
816	94
769	90
773	93
908	90
811	94
773	93
